,model,MKT,SMB,HML,RMW,CMA
2000-01-31,RW-GAS-SKT,0.36153612357185777,0.9384638764283032,-0.189211870657783,2.9119478492012775e-15,-0.11078812934227389
2000-02-29,RW-GAS-SKT,0.06864424945144193,0.2845135275756449,-0.2327312649257472,-0.03454078159860671,0.9141142694972672
2000-03-31,RW-GAS-SKT,0.18606972323613988,0.19706941940144715,-0.2999999999998618,0.022731236467428827,0.8941296208948462
2000-04-30,RW-GAS-SKT,0.5446661736700186,-0.0722473937813752,0.6349912349576576,0.12034259137232392,-0.2277526062186245
2000-05-31,RW-GAS-SKT,-0.035903117767394965,0.0025905408243647255,-0.2640968794271246,0.1516928632948458,1.145716593075311
2000-06-30,RW-GAS-SKT,-0.3,0.07165399517472637,0.3527939129837149,0.8755520918415587,5.320818927278801e-18
2000-07-31,RW-GAS-SKT,0.6950412291446668,0.6049587708553331,-0.29999999999999977,2.3911796158672396e-18,-1.5357149212016786e-16
2000-08-31,RW-GAS-SKT,0.07744690836038842,0.18680823133371618,0.14832858905267784,0.27128303384867336,0.31613323740454435
2000-09-30,RW-GAS-SKT,0.34881477867805694,-0.02376225780311229,-0.0866645164915135,-0.1895732257053733,0.9511852213219426
2000-10-31,RW-GAS-SKT,-0.04853142254231706,0.2256488466398251,-0.0639686726960354,0.13924221486381452,0.747609033734713
2000-11-30,RW-GAS-SKT,0.060493659499594093,-0.07088936917564916,-0.22911063082435104,0.3385447048814413,0.9009616356189647
2000-12-31,RW-GAS-SKT,-0.22643867598226652,0.2859614966153388,-0.07356132371994027,0.08319406311068796,0.9308444399761718
2001-01-31,RW-GAS-SKT,0.1995107700745198,0.32791457073989283,0.03120244150705285,0.055644487994093036,0.38572772964925034
2001-02-28,RW-GAS-SKT,0.2359291746130417,0.9505390991057325,0.11353172628122574,0.0,-0.29999999999999993
2001-03-31,RW-GAS-SKT,-0.28179213053075636,0.5798802679947082,-0.018207869466950116,0.2282445365108396,0.49187519549199427
2001-04-30,RW-GAS-SKT,-0.30000000000000016,0.7848714925869488,0.09144986404450531,0.4236786433685457,-1.41787524551651e-16
2001-05-31,RW-GAS-SKT,1.0324998945401205,1.1181673366117337e-18,-8.29091745905748e-18,-0.29999999999999993,0.26750010545987957
2001-06-30,RW-GAS-SKT,0.16100896992565217,0.39794808288466776,0.19171702694281845,0.19441832224654237,0.05490759800031926
2001-07-31,RW-GAS-SKT,-0.030004048040634262,0.45478637240204506,-9.004362534581097e-15,0.8452136275978894,-0.26999595195925313
2001-08-31,RW-GAS-SKT,1.6214463993848853e-17,-0.0050153472522698255,0.40388454326006984,0.8961154567399301,-0.29498465274773017
2001-09-30,RW-GAS-SKT,-0.004469238495690748,0.3487910610618317,-0.2955307615043155,0.285987333216329,0.665221605721818
2001-10-31,RW-GAS-SKT,-0.29999999999999977,3.957297342364058e-17,-3.882002483108231e-18,0.9877994507827342,0.3122005492172656
2001-11-30,RW-GAS-SKT,0.15865627927974807,0.7600073625066613,-0.30000000000000054,0.38133635821359146,-3.2034992797714043e-16
2001-12-31,RW-GAS-SKT,0.41071382378760785,0.14278840023777586,0.7464977759743159,-0.29999999999971966,-3.3653117895315796e-17
2002-01-31,RW-GAS-SKT,0.17877730662797833,0.33097647466266955,0.18784012962971186,0.2589073913809782,0.043498697698662214
2002-02-28,RW-GAS-SKT,0.156756178423385,0.2973511754671511,0.048106978848438536,0.4254475935406051,0.0723380737204203
2002-03-31,RW-GAS-SKT,0.21144509881799534,0.23239363738855648,-0.29999999996536014,0.25689289793620057,0.5992683684103765
2002-04-30,RW-GAS-SKT,0.2661181860332775,0.2501301373830619,0.2826990288084867,-0.06806369417460834,0.26911634194978223
2002-05-31,RW-GAS-SKT,-0.01506751137871036,0.44077228424245785,-0.010038576048034556,0.29921987194638744,0.2851139312378994
2002-06-30,RW-GAS-SKT,0.3491007802655019,-0.3,1.728395914333445e-17,0.19447425795490667,0.7564249617795914
2002-07-31,RW-GAS-SKT,-0.30000000000000004,0.5146778329029892,-2.4066617769317786e-16,0.7853221670970114,-4.929096262525671e-17
2002-08-31,RW-GAS-SKT,0.0,0.0,-0.3000000000003411,1.3000000000001801,4.995036989566195e-14
2002-09-30,RW-GAS-SKT,0.1811356135602798,0.06999786143672496,0.8236969478407119,0.225169577162265,-0.299999999999982
2002-10-31,RW-GAS-SKT,-0.22793262518835108,0.5838369310808539,2.0001727875956213e-12,0.7161630689643232,-0.07206737475572303
2002-11-30,RW-GAS-SKT,0.3720827557371566,0.00918823212283743,-0.2999999999956261,0.005479560178650024,0.9132494519571275
2002-12-31,RW-GAS-SKT,0.3720827557383668,0.009188232122867315,-0.3,0.005479560178667847,0.9132494519600979
2003-01-31,RW-GAS-SKT,4.4361056151870044e-18,0.436173951424127,0.5293690771770809,0.3344569713477195,-0.299999999958116
2003-02-28,RW-GAS-SKT,-0.2059677325145662,0.6041515350457545,2.0857133484378105e-16,-0.09403226748543367,0.6958484649542453
2003-03-31,RW-GAS-SKT,0.0,1.6013940780899844e-14,-0.30000000000003907,1.3000000000000118,-2.782150646602736e-16
2003-04-30,RW-GAS-SKT,0.22220555417355942,0.2915027893839703,-0.30000000000000115,0.7329652877997269,0.05332636864274505
2003-05-31,RW-GAS-SKT,0.15600014041929963,0.02986669992597727,0.8742755050938141,-0.24416417412051905,0.18402182868142802
2003-06-30,RW-GAS-SKT,0.2160574364663228,0.21004501191002972,-0.07622152625615017,-0.05536036039803083,0.7054794382778283
2003-07-31,RW-GAS-SKT,0.2730148424171516,0.41493828687175344,-0.3,0.5642431421125041,0.04780372859859061
2003-08-31,RW-GAS-SKT,0.2371604658363663,0.33898033318842186,-0.3000000000000001,2.3107809090137154e-18,0.723859200975212
2003-09-30,RW-GAS-SKT,0.03034151240582494,0.06940472461624242,1.0846771923834408,-0.2999999992625071,0.11557656985699898
2003-10-31,RW-GAS-SKT,0.01915177942321396,0.43818136769905114,-0.29999999999999993,0.6621887665439998,0.18047808633373513
2003-11-30,RW-GAS-SKT,0.15621484536882962,0.12017086906119087,0.494758624833151,-0.12293758984629086,0.35179325058311905
2003-12-31,RW-GAS-SKT,0.15436425760151207,0.17335325030698634,0.01770325477277801,0.1433255374829781,0.5112536998357455
2004-01-31,RW-GAS-SKT,0.27283833779515504,-0.11541576820852684,0.16975625239368647,0.22134147421803235,0.45147970380064145
2004-02-29,RW-GAS-SKT,0.06806616247862776,0.16664507397659944,0.5344694917682404,-0.2817019487522988,0.512521220528831
2004-03-31,RW-GAS-SKT,0.2714587836211499,0.08812273375608262,0.30710276567989747,0.6333157169429126,-0.30000000000001037
