,model,portfolio_return,portfolio_cvar
2004-09-30,DMA-DCC-SKT,0.00028334002096082236,0.03005730456663137
2004-10-31,DMA-DCC-SKT,-0.0009839572203319707,0.015460246496229223
2004-11-30,DMA-DCC-SKT,0.014680816220321559,0.011427389410600295
2004-12-31,DMA-DCC-SKT,0.003439647444739018,0.004417997770605982
2005-01-31,DMA-DCC-SKT,0.0038966355533020234,0.014436866816704629
2005-02-28,DMA-DCC-SKT,0.0140015196358136,0.0182145998453282
2005-03-31,DMA-DCC-SKT,0.010711806132401542,0.012295397056967514
2005-04-30,DMA-DCC-SKT,-0.0014820720225598378,0.018779701536840908
2005-05-31,DMA-DCC-SKT,0.012468325482807841,0.019783522158411206
2005-06-30,DMA-DCC-SKT,0.00719689007180337,0.01486010191973609
2005-07-31,DMA-DCC-SKT,0.004461746021111434,0.0052303561486073845
2005-08-31,DMA-DCC-SKT,-0.009444458827999611,0.043954481710343156
2005-09-30,DMA-DCC-SKT,0.0077697372643606,0.016419550585460373
2005-10-31,DMA-DCC-SKT,-0.011732038483864156,0.0069185548331912195
2005-11-30,DMA-DCC-SKT,0.035463664275569,0.049979983107300945
2005-12-31,DMA-DCC-SKT,-0.000358280714460531,0.014279424768379054
2006-01-31,DMA-DCC-SKT,0.05666384711754169,0.041662597237963166
2006-02-28,DMA-DCC-SKT,-0.004047076636827247,0.014428682034031507
2006-03-31,DMA-DCC-SKT,-0.0036186688141419325,0.007726894082301548
2006-04-30,DMA-DCC-SKT,0.00727348396649847,0.044853144648194315
2006-05-31,DMA-DCC-SKT,-0.0010466597477764633,0.007977085621189305
2006-06-30,DMA-DCC-SKT,0.005303742786426291,0.004602485356246416
2006-07-31,DMA-DCC-SKT,-0.004271263714052908,0.015123540678820968
2006-08-31,DMA-DCC-SKT,-0.019692633345735993,0.017607983289642713
2006-09-30,DMA-DCC-SKT,0.0010895370030885622,0.011527084171015976
2006-10-31,DMA-DCC-SKT,0.004493666521742793,0.0018254882776072622
2006-11-30,DMA-DCC-SKT,0.008683339839258146,0.01283203979032774
2006-12-31,DMA-DCC-SKT,0.000951273202793531,0.0058658521844814
2007-01-31,DMA-DCC-SKT,0.0016061807445287904,0.005103858842676477
2007-02-28,DMA-DCC-SKT,-0.011281536504981114,0.012521901327293016
2007-03-31,DMA-DCC-SKT,0.00139902091370743,0.02800238719762467
2007-04-30,DMA-DCC-SKT,0.034304803691990196,0.0338778700235941
2007-05-31,DMA-DCC-SKT,0.031886188862321696,0.02839651860521388
2007-06-30,DMA-DCC-SKT,-0.019794627328179385,0.02869789227730079
2007-07-31,DMA-DCC-SKT,-0.033149617143553384,0.02427113365934023
2007-08-31,DMA-DCC-SKT,0.009356094924025,0.057685964523885344
2007-09-30,DMA-DCC-SKT,-0.0247026126403718,0.03860276564934716
2007-10-31,DMA-DCC-SKT,0.017741681476157095,0.05690554819715143
2007-11-30,DMA-DCC-SKT,-0.0491902441907717,0.03952318836121099
2007-12-31,DMA-DCC-SKT,-0.0087380659432852,0.054866039379092645
2008-01-31,DMA-DCC-SKT,-0.0652854666986295,0.06007998026443719
2008-02-29,DMA-DCC-SKT,-0.007226045091739499,0.020661637522032348
2008-03-31,DMA-DCC-SKT,0.0030952049073025,0.031079917502999304
2008-04-30,DMA-DCC-SKT,-0.01906017705582489,0.01881843442159903
2008-05-31,DMA-DCC-SKT,0.018527304613883487,0.05896248592830562
2008-06-30,DMA-DCC-SKT,0.01910835755309153,0.018527602063090644
2008-07-31,DMA-DCC-SKT,0.03262846348156272,0.026534067137068167
2008-08-31,DMA-DCC-SKT,0.020073206655580246,0.005505748945405554
2008-09-30,DMA-DCC-SKT,0.016140238153381198,0.00461535510145855
2008-10-31,DMA-DCC-SKT,-0.017493104459365763,0.009587558103399344
2008-11-30,DMA-DCC-SKT,0.02500651542408574,0.008965024609102982
2008-12-31,DMA-DCC-SKT,-0.014923720105974756,0.01497017894027758
2009-01-31,DMA-DCC-SKT,-0.01548523754136944,0.0107147345228274
2009-02-28,DMA-DCC-SKT,0.0100493358530014,0.04374503004263811
2009-03-31,DMA-DCC-SKT,-0.0261386576096948,0.039613475422302785
2009-04-30,DMA-DCC-SKT,0.057932885253408395,0.03217201880564405
2009-05-31,DMA-DCC-SKT,-0.01804009358883551,0.012502423179636216
2009-06-30,DMA-DCC-SKT,-0.015383292333924638,0.03124468457937054
2009-07-31,DMA-DCC-SKT,0.017112272412087758,0.02880409856615601
2009-08-31,DMA-DCC-SKT,0.012566146447455614,0.0021180417795154897
2009-09-30,DMA-DCC-SKT,0.011761935298779528,0.006879647841655561
