date,MKT,SMB,HML,RMW,CMA
2000-01-31,-0.002837011168974243,0.0015708586059691057,-0.018947573805706008,-0.007556097379974544,0.004235356559543149
2000-02-29,0.00377063783997053,0.0045644297296968065,-0.015036758626292938,-0.005667651638552236,-0.0063829966490916825
2000-03-31,-0.00195373234748923,-0.0016911131505905094,0.0026538016307827523,-0.004730819740845571,-0.0032511878781310444
2000-04-30,0.03224997330615585,-0.003786797676434648,0.0007503284644221518,-0.0047442271323329625,0.00838722742250346
2000-05-31,0.05190214433551796,-0.007532641176478793,0.00621688839330313,-0.004721121815942829,3.3052605699826444e-05
2000-06-30,0.02059628399630059,-0.005543207608939308,0.008049361213426344,-0.004730819740845571,-0.001103712724844697
2000-07-31,0.010770540792598988,-0.006413597585673189,0.00963928198244854,-0.00473341556239317,-0.006946496477777379
2000-08-31,0.07119882483317128,-0.00533599060007461,-0.0013490785690847573,-0.004730819740845571,-0.010102104557895362
2000-09-30,0.012312361240467442,-0.00545268958804791,-0.018530414983456433,-0.004692450348803721,-0.001313044096267145
2000-10-31,0.007041048881047624,-0.0044825354330729,-0.013460020507467406,-0.004726660328662069,0.00315088738029971
2000-11-30,0.019734761723576123,-0.003918074342666237,-0.0051882834754954955,-0.004696389962864211,-0.010931484844861367
2000-12-31,-0.03406718844048427,-0.005627538824227408,0.001196736630776932,-0.0047308195773355394,0.0028027631959916216
2001-01-31,0.028665551737425615,-0.004503595945482624,-0.005327997982728625,-0.004730754504967367,-0.0016744609861684013
2001-02-28,0.03496855611708319,-0.0011566328243730268,-0.004707869366035282,-0.004731343761994973,0.001447774558769098
2001-03-31,0.018116014700589208,-0.004546696266511792,-0.0023449125590604097,-0.004730819740845571,-0.0006594831739243972
2001-04-30,0.030598293032242874,-0.007125946714776538,-0.0007285579367798476,-0.004731195004184381,0.003823920867938572
2001-05-31,0.01474081927809609,-0.006816838179204566,-0.0057494984048675896,-0.004730819740845571,-0.005729376286761602
2001-06-30,0.01920401031399554,-0.0042028591833842225,-0.003278628926913193,-0.004730814359481857,0.0019028754856785716
2001-07-31,0.029431758830895167,0.0003241434318157774,-0.004800512942657022,-0.004730817043064101,0.0035396824284751414
2001-08-31,0.0006692658146884006,-0.008019989147740488,0.0022212670027951685,-0.004730884235884412,-0.0060378701855946975
2001-09-30,0.004137992378281798,-0.004504386247277569,0.0037517216033166193,-0.004730815772226957,0.001664254232305963
2001-10-31,0.026482325847323327,-0.0015468136508901024,-0.0026303442457097912,-0.0047306740976651145,-0.0016165562270103041
2001-11-30,0.019087127832137764,-0.006997376628319722,-0.00176241308988897,-0.004730482582282472,-4.847215858180256e-05
2001-12-31,0.02184478056922525,-0.0012458336705388848,-0.003070925966719066,-0.0047308327731610846,0.0011951957958402266
2002-01-31,0.027992270839208022,-0.005884898235197458,-0.005247538586999272,-0.004565968844752421,0.0016704994329481164
2002-02-28,0.026092124233875934,0.004325342179020175,-0.007248117665978765,-0.0047308196777094535,0.0031078641790031154
2002-03-31,0.01960715439867315,-0.007293900247990138,0.002363642572612996,-0.004630380784469049,0.0008178644112371183
2002-04-30,0.0021355046550255554,0.0006110908429996496,-0.004338356551150183,-0.004730892886080501,0.0033846696763019865
2002-05-31,0.005764514810852451,-0.019048067457342565,-0.005230821346169558,-0.0046063709369092275,-0.00552947764329276
2002-06-30,0.03011472484784237,-0.00481785941903087,-0.007488158540839146,-0.004728535469889498,-0.004875625394615881
2002-07-31,0.014016185686454323,-0.011661560494689771,-0.004635731786470591,-0.004731369607654665,0.005563221526020673
2002-08-31,0.012252102305316615,-0.007934106690276575,0.0025693219202183003,-0.004731384989044381,-0.009079846994392075
2002-09-30,0.02756035142579581,-0.018243384289325152,-0.008134780887225492,-0.004730811739609143,-0.0006711623377139318
2002-10-31,0.010787049779237907,-0.006325112646996204,-0.006843247949940236,-0.004730675706206054,0.00865924093038732
2002-11-30,0.02361514848423593,0.007053655983673935,-0.007156382288527363,-0.004731089009855907,-0.0036146398035399293
2002-12-31,0.03388030058767093,-0.0047683075899455,-0.00240818947856106,-0.004732662637976873,0.0018872989946614974
2003-01-31,0.021384470108148083,-0.009017404401566101,-0.0030923660387574725,-0.00470061274165696,0.0006861060662825137
2003-02-28,0.025362602736719496,-0.003730749963456999,0.007731201989032177,-0.004730862794820887,0.0003914874364737912
2003-03-31,0.008963886017594229,-0.014441430949703548,-0.00010639248227547636,-0.004731151104658288,-0.011140531831181046
2003-04-30,0.008975774877653064,-0.026615891726082547,-0.016352558798284123,-0.004730661990643958,0.005249093998711787
2003-05-31,0.04032521457681637,-0.006189994561352239,-0.005614040966574339,-0.004839565117492985,0.003916044753222448
2003-06-30,0.020424223327891164,-0.005167131848563227,-0.011592625927996343,-0.0047308067482966665,-0.005788063302897121
2003-07-31,0.03991882109860523,-0.01473123367962328,0.014972605246576627,-0.004706894595253242,-0.004812923266449583
2003-08-31,0.04091447429283396,0.014093732635969677,-0.004871155616264923,-0.00472590014162586,0.003031546725129192
2003-09-30,0.019934751581730727,-0.004947405082796166,-0.01703513607816301,-0.004730812119556869,-0.016506576523920888
2003-10-31,0.00961807708885076,-0.0049078060298974715,-0.00021809272462409816,-0.0047311409061488365,-0.00014658949086100237
2003-11-30,0.014454789240768482,-0.003216114818914409,-0.0037804180834597654,-0.004730829647856512,0.004335172613755313
2003-12-31,0.013240067831825738,-0.0033771021624667222,0.0016433898189670065,-0.004852101090938992,-0.007506377797978592
2004-01-31,0.026134281438649765,-0.006640193579346911,-0.0006802313170558788,-0.004730773439366197,-0.0033056037227795713
2004-02-29,0.028451643265750056,0.0014846585465959458,-0.003924463216387208,-0.004753126311312399,0.009749156171913867
2004-03-31,0.06340842473703359,0.006181729929243693,-0.002571672080506192,-0.0047332060871593685,-0.0012765597052973193
2004-04-30,0.03833960321605467,0.005007421281215795,-0.011603304931056968,-0.004731097074222363,0.0005158895147215298
2004-05-31,0.07783375782244069,-0.0026358402520102104,-0.004186282457591502,-0.00479419081030035,0.0012418528600834438
2004-06-30,0.0041601317178300325,-0.012222745959953735,0.007283798418639275,-0.004730899049258313,0.000788458871094641
2004-07-31,0.028970387968336522,0.008860783836118121,-0.005277951531122633,-0.004749019093071294,0.0020016345420371894
2004-08-31,0.034653938635380556,-0.01602083663684624,-0.00533041813616781,-0.004724249060019305,0.017880646766706462
