date,return
2000-01-31,0.001839213505791476
2000-02-29,0.044266350666976234
2000-03-31,-0.10015123010712808
2000-04-30,-0.004790100957580271
2000-05-31,0.016269449479153514
2000-06-30,-0.07411353686175684
2000-07-31,-0.01835847186723163
2000-08-31,-0.009468885244471825
2000-09-30,0.0068041658698732126
2000-10-31,0.027928629971757418
2000-11-30,0.07289360450507423
2000-12-31,0.04262359224641133
2001-01-31,-0.00195674286528532
2001-02-28,-0.0018778381044409727
2001-03-31,0.029763204859923738
2001-04-30,-0.021098567505370806
2001-05-31,0.01043920550512808
2001-06-30,0.015863451826204987
2001-07-31,0.02504874771607971
2001-08-31,0.015167497566316301
2001-09-30,-0.0021939609693329178
2001-10-31,-0.033624689550533486
2001-11-30,0.01378459702192626
2001-12-31,0.01597603729517117
2002-01-31,0.021872060153294952
2002-02-28,0.033728526956106994
2002-03-31,0.01511170143657023
2002-04-30,0.019206423361977476
2002-05-31,4.1789929810651626e-05
2002-06-30,0.006062055284682923
2002-07-31,-0.009368943144436356
2002-08-31,0.013607003406216867
2002-09-30,-0.014537087080286053
2002-10-31,-0.03720792016312525
2002-11-30,0.05391125553549295
2002-12-31,-0.02541016410960157
2003-01-31,-0.0038146769850673375
2003-02-28,-0.007792427131628331
2003-03-31,0.0166604408931071
2003-04-30,-0.005071819901513747
2003-05-31,0.02828105564858669
2003-06-30,0.004506546829815779
2003-07-31,0.001060029341989524
2003-08-31,0.02230877576507078
2003-09-30,0.00033595310995569234
2003-10-31,0.004011511333347146
2003-11-30,0.016903538240747678
2003-12-31,0.006819833109206526
2004-01-31,0.005674062033601935
2004-02-29,-0.0030253421763986764
2004-03-31,0.0045267050756947836
2004-04-30,-1.5836270370139446e-05
2004-05-31,-0.0117689835999988
2004-06-30,0.01730956351739028
2004-07-31,-0.004536516442760041
2004-08-31,0.011417019577000472
2004-09-30,0.00019719344253090376
2004-10-31,0.0018595354997575674
2004-11-30,0.018858432835920952
2004-12-31,0.004775981625663159
2005-01-31,-0.01383966848300071
2005-02-28,0.013682003246332695
2005-03-31,-0.0026970010954386293
2005-04-30,-0.004286280512367444
2005-05-31,-0.010252376464351289
2005-06-30,0.00904334859399542
2005-07-31,0.0040990791632552525
2005-08-31,-0.012882662541172214
2005-09-30,0.0077697372643606
2005-10-31,-0.0020059592707895573
2005-11-30,-0.011971371781219889
2005-12-31,-0.0024028846163103006
2006-01-31,-0.006621876308886892
2006-02-28,-0.0038834927819377044
2006-03-31,-0.00440970848869999
2006-04-30,-0.005359623007278785
2006-05-31,0.0038893788864127602
2006-06-30,0.0029331400051772123
2006-07-31,0.015128303819931027
2006-08-31,-0.013983746505489362
2006-09-30,0.007769059031179058
2006-10-31,0.009171050077073094
2006-11-30,0.009703102162652516
2006-12-31,0.0027770288065456583
2007-01-31,0.0012435280085637771
2007-02-28,-0.013028731917165
2007-03-31,0.0013990209137074
2007-04-30,0.018674768545985387
2007-05-31,0.010916397115706992
2007-06-30,-0.00047186500040401896
2007-07-31,-0.007348197409764652
2007-08-31,-0.012781334364731728
2007-09-30,0.0316924467324897
2007-10-31,0.0177416814761571
2007-11-30,-0.0491902441907717
2007-12-31,0.0089597413714718
2008-01-31,0.016011183374675726
2008-02-29,0.0008579343816757755
2008-03-31,0.0088606284321964
2008-04-30,0.004135710266099024
2008-05-31,0.011820279615645798
2008-06-30,0.025509816518630126
2008-07-31,0.004008699602569594
2008-08-31,0.021850956331734925
2008-09-30,0.008083797918401615
2008-10-31,0.0017551351657308194
2008-11-30,0.030510174976693373
2008-12-31,-0.010288692785596267
2009-01-31,-0.016143269537729963
2009-02-28,0.0100493358530014
2009-03-31,-0.0261386576096948
2009-04-30,0.07394233545733034
2009-05-31,-0.014965184453554093
2009-06-30,-0.00490679127709075
2009-07-31,0.0228372339027571
2009-08-31,0.025334520230099678
2009-09-30,0.007321378592824819
2009-10-31,-0.0019511295249588223
2009-11-30,0.011871480017710972
2009-12-31,0.011754610472324551
2010-01-31,-0.002343111615793629
2010-02-28,0.014210480685418945
2010-03-31,0.024370230286041853
2010-04-30,0.0175946647131745
2010-05-31,0.00011245023898403606
2010-06-30,-0.003601509578883959
2010-07-31,0.001698556635581498
2010-08-31,-0.011792572240901645
2010-09-30,-0.0019018072895963
2010-10-31,0.01277186750929721
2010-11-30,0.005007610650102133
2010-12-31,0.003964420466395495
2011-01-31,0.009419572276541418
2011-02-28,0.013475577408703011
2011-03-31,0.0017927820509257768
2011-04-30,0.0069296098834753656
2011-05-31,0.00885406156728058
2011-06-30,0.020242332260350708
2011-07-31,0.020067290454671857
2011-08-31,0.03353148320879229
2011-09-30,0.01903052049083309
2011-10-31,-0.018571095720646025
2011-11-30,-0.002924206094575599
2011-12-31,0.017113277942405202
2012-01-31,-0.012874493674298496
2012-02-29,0.00833814372026274
2012-03-31,0.011920427561471093
2012-04-30,-0.0056269561168611724
2012-05-31,0.014960402576669668
2012-06-30,-0.000833525017424919
2012-07-31,0.0011147090421139835
2012-08-31,-0.006187697980277389
2012-09-30,0.01685075444271639
2012-10-31,0.023875529074457027
2012-11-30,0.0038560413009010915
2012-12-31,-0.0007449876320549998
2013-01-31,0.006295236740261726
2013-02-28,0.007738025445528377
2013-03-31,0.01909294468023895
2013-04-30,0.005450868940437973
2013-05-31,-0.0016064578781876638
2013-06-30,0.0038933220592112763
2013-07-31,0.013514753025400339
2013-08-31,-0.01187490944780225
2013-09-30,0.0019803986358145733
2013-10-31,-0.007256019551890901
2013-11-30,0.005790540822836138
2013-12-31,-0.0008233911094092756
2014-01-31,-0.03355678352884269
2014-02-28,0.0012991557316201
2014-03-31,0.009937268610313112
2014-04-30,0.015345941208297392
2014-05-31,-0.0010469587097194158
2014-06-30,0.0209773252313431
2014-07-31,-0.04023042795753912
2014-08-31,-0.006603543280164692
2014-09-30,-0.01786997423708998
2014-10-31,-0.003907624831017
2014-11-30,-0.004981634703953703
2014-12-31,-0.008704287758975797
2015-01-31,-0.01821315416799403
2015-02-28,-0.00861848713008078
2015-03-31,-0.01028102843197979
2015-04-30,-0.016919723014521514
2015-05-31,-0.012848282914114308
2015-06-30,0.008465277599218243
2015-07-31,-0.024628521538358678
2015-08-31,-0.017399414954573103
2015-09-30,0.010474934490268055
2015-10-31,0.006500888392248499
2015-11-30,-0.016014353273831022
2015-12-31,-0.029943876373071995
2016-01-31,0.02788518229406101
2016-02-29,0.021261910604604035
2016-03-31,0.010400822667207309
2016-04-30,-0.006091439924418086
2016-05-31,-0.017832146056481087
2016-06-30,-0.0003000450090019013
2016-07-31,0.009436437612922155
2016-08-31,-0.0034205827417132153
2016-09-30,-0.0015250976775144185
2016-10-31,-0.02848101232806981
2016-11-30,0.04100758078796413
2016-12-31,0.002585327203574013
2017-01-31,-0.00864163023320852
2017-02-28,0.0348844018535018
2017-03-31,0.004123849862461005
2017-04-30,0.011875598624366242
2017-05-31,-0.000464286594175415
2017-06-30,-0.014854903484452583
2017-07-31,-0.010870870556977464
