date,MKT,SMB,HML,RMW,CMA
2000-01-31,0.12606897753868151,0.18346145159600674,-0.29999999999999966,1.339006623678543e-16,0.9904695708653112
2000-02-29,0.4467575452971401,0.85324245470286,-0.29999999999999993,4.5912573872972096e-17,-5.2075585597194385e-17
2000-03-31,0.0,1.9418424825768543e-15,1.3000000000010634,-0.30000000000386956,-3.8768363519459115e-12
2000-04-30,0.4152467437386762,-0.0541873424738525,-0.15042241845871646,-0.02396082170883035,0.8133238389027231
2000-05-31,0.5395957765931028,0.0036660715543753095,0.06842792023388072,-0.03666068244396902,0.42497091406261017
2000-06-30,0.7436026236414369,0.0,0.5563973763585633,-0.3,0.0
2000-07-31,0.6896007949314089,0.0,0.610399205068591,-0.08224000691445747,-0.21775999308554259
2000-08-31,0.7499263888753105,-0.019439203123668612,0.23501154575270372,-0.014219432252287001,0.0487207007479415
2000-09-30,0.582322996616144,9.486938415837615e-17,-0.3000000000000001,1.1117985059070495e-16,0.7176770033838558
2000-10-31,0.36084184739868586,0.0,-0.30000000001081084,-3.2750383215920595e-14,0.9391581526047723
2000-11-30,1.0298831948706453,5.880441533018255e-17,0.27011680512935465,6.091013923705674e-18,-0.3
2000-12-31,-0.29999999999999966,-3.417314022183713e-16,0.0,-1.8913640930703237e-16,1.3000000000000025
2001-01-31,0.7565926879473373,-0.2514106360510041,0.02325186574918469,-0.04858936394899592,0.5201554463034782
2001-02-28,0.57758315280951,-0.10901038341346458,-0.1161274411207665,-0.05621996108529941,0.7037746328100205
2001-03-31,0.7915597089617149,-0.2618295272567188,4.016206719406265e-17,-0.03817047274328111,0.5084402910382851
2001-04-30,0.6248291867176115,-0.17803482608865656,6.7334884141980605e-18,-0.12196517391134344,0.6751708132823886
2001-05-31,1.0472386101001736,-0.3,0.25276138989982655,0.0,7.81434480654191e-17
2001-06-30,0.6026564558588524,-0.0024203061449255877,-2.785150209690546e-17,-0.2975796938550745,0.6973435441411476
2001-07-31,0.5337779895530539,0.02044210907509026,-0.12448290106995859,-0.1755170989300414,0.7457799013718559
2001-08-31,0.4087046412435466,-0.2999999999999992,0.8912953587564524,2.076823142713874e-16,-1.822073991187936e-16
2001-09-30,0.41555410325358394,0.0,0.8844458967464164,-0.30000000000000027,5.275456720771343e-16
2001-10-31,0.552499935794033,0.011259026762848151,-0.0886811026106109,-0.0340428926389676,0.5589650326926974
2001-11-30,0.615264997931437,-0.14604646435900856,-0.008085505881990881,-0.14586802975900057,0.6847350020685631
2001-12-31,0.5179277331865111,-0.02890153997208994,-0.22390702379651406,-0.04719143623139597,0.7820722668134891
2002-01-31,0.5321955835870218,-0.018268910942988534,-0.2817310890570114,-7.436419881300723e-18,0.767804416412978
2002-02-28,0.45062950762182163,0.11856776984556937,-0.3,0.08996022253178473,0.6408425000008242
