date,return
2000-01-31,-0.048560190615377
2000-02-29,0.0242046886968173
2000-03-31,0.00467714644635198
2000-04-30,-0.02236706172327495
2000-05-31,0.007023585447072986
2000-06-30,-0.032116925779881025
2000-07-31,0.0002763141869978423
2000-08-31,0.050926474153223496
2000-09-30,-0.011716575915449539
2000-10-31,0.003349831027280982
2000-11-30,0.005253055485110168
2000-12-31,0.04268477545243354
2001-01-31,-0.002536234751966345
2001-02-28,0.002164981364229844
2001-03-31,0.00497545751439596
2001-04-30,0.0017228334219136351
2001-05-31,0.024053924435296258
2001-06-30,0.025484565795784377
2001-07-31,-0.0047101788860257
2001-08-31,0.005810690735839443
2001-09-30,-0.024372906669807484
2001-10-31,-0.06681420889163492
2001-11-30,-0.013811225631575101
2001-12-31,0.029495954991822632
2002-01-31,0.013552541962333103
2002-02-28,0.012307271092298785
2002-03-31,0.01648987738624177
2002-04-30,0.031374481086488354
2002-05-31,0.0011643125326766647
2002-06-30,-0.008334688434445264
2002-07-31,-0.045782693705808564
2002-08-31,-0.014098924379501596
2002-09-30,0.0125212805536716
2002-10-31,-0.041817643490901744
2002-11-30,0.0578914784157776
2002-12-31,-0.017732672673735746
2003-01-31,-0.007931370326280203
2003-02-28,-0.007476868626358665
2003-03-31,-0.008132983230188887
2003-04-30,-0.047930533757549895
2003-05-31,0.02227719025854736
2003-06-30,0.0044403814893821565
2003-07-31,0.0025845608088097428
2003-08-31,0.010914212073886927
2003-09-30,0.0008855196252289914
2003-10-31,0.024010445758657805
2003-11-30,0.01749788525000862
2003-12-31,0.005990013532646711
2004-01-31,0.0015771135882832995
2004-02-29,-0.0012630930953808827
2004-03-31,0.0006911645592262772
2004-04-30,0.0038513289908295055
2004-05-31,0.0030269088687730522
2004-06-30,0.007984499563764543
2004-07-31,-0.010185785988375483
2004-08-31,0.009654089622880356
2004-09-30,-0.0005001250416821975
2004-10-31,-0.0011249481552334452
2004-11-30,0.020793885478578578
2004-12-31,0.005593083931458779
2005-01-31,0.0016069028290235945
2005-02-28,0.0140015196358136
2005-03-31,0.01095504552528326
2005-04-30,-0.002215653842846995
2005-05-31,0.016413166578798915
2005-06-30,0.008659134003882496
2005-07-31,0.005713636770493247
2005-08-31,-0.009444458827999599
2005-09-30,0.0077697372643606
2005-10-31,-0.014037620647237459
2005-11-30,0.035463664275569
2005-12-31,-0.0005274965250087935
2006-01-31,0.05666384711754169
2006-02-28,-0.004362595059394823
2006-03-31,-0.0044097084887
2006-04-30,0.007273483966498405
2006-05-31,-0.013286041210495977
2006-06-30,0.004575288233364336
2006-07-31,-0.011351087747933385
2006-08-31,-0.019692633345736
2006-09-30,0.001222947060618161
2006-10-31,0.0031948908965192
2006-11-30,0.01326033787424575
2006-12-31,0.0023760515346360786
2007-01-31,0.0022874503456995214
2007-02-28,-0.014084615505860727
2007-03-31,0.0013990209137074011
2007-04-30,0.0343048036919902
2007-05-31,0.03188618886232171
2007-06-30,-0.0197946273281794
2007-07-31,-0.03390735899248108
2007-08-31,0.009356094924024996
2007-09-30,-0.0247026126403718
2007-10-31,0.0177416814761571
2007-11-30,-0.049190244190771684
2007-12-31,-0.008738065943285196
2008-01-31,-0.0652854666986295
2008-02-29,-0.007226045091739498
2008-03-31,0.0030952049073025
2008-04-30,-0.01840915937537669
2008-05-31,0.0185273046138835
2008-06-30,0.01435392064212684
2008-07-31,0.03597708210173674
2008-08-31,0.02074108669141662
2008-09-30,0.018534868425744238
2008-10-31,-0.01363948713393955
2008-11-30,0.024507477793912425
2008-12-31,-0.01497631507837634
2009-01-31,-0.01631335182407652
2009-02-28,0.01004933585300006
2009-03-31,-0.02613865760969482
2009-04-30,0.05660635745855181
2009-05-31,-0.017067689519999187
2009-06-30,-0.014457967788109996
2009-07-31,0.02677955221141852
2009-08-31,0.019087329121943677
2009-09-30,0.01277175187624805
2009-10-31,-0.020314030313086352
2009-11-30,0.036294175917410985
2009-12-31,0.017832140219691563
2010-01-31,-6.0008586267174285e-05
2010-02-28,0.029884724701155704
2010-03-31,0.02626622182520828
2010-04-30,0.017592154241143132
2010-05-31,-0.008027010049986159
2010-06-30,-0.017489236600643495
2010-07-31,0.0016985566355815
2010-08-31,-0.017744960693450912
2010-09-30,-0.0019018072891005542
2010-10-31,0.012063436075578863
2010-11-30,0.02157679221535423
2010-12-31,0.019806731882860362
2011-01-31,0.005997763978501557
2011-02-28,0.007651423301082044
2011-03-31,0.010947765523729834
2011-04-30,-0.000607836837568005
2011-05-31,0.0005271368394413915
2011-06-30,-0.002092769815224575
2011-07-31,-0.005621690406894217
2011-08-31,-0.024600116868232595
2011-09-30,0.019704583274335375
2011-10-31,-0.022756987122615778
2011-11-30,0.0027441396381028436
2011-12-31,0.02374102373231526
2012-01-31,-0.01382308530064005
2012-02-29,-0.0073538042049210465
2012-03-31,0.009441067614609588
2012-04-30,-0.0023488479740209436
2012-05-31,-0.013184152108973578
2012-06-30,0.004489905272852
2012-07-31,0.005472244768504965
2012-08-31,0.009031192876552942
2012-09-30,0.011209683927320753
2012-10-31,0.021684599717597272
2012-11-30,-0.002429338447331523
2012-12-31,0.003015077302028512
2013-01-31,-0.002531286176281751
2013-02-28,0.0002559723536167608
2013-03-31,0.009103230197481906
2013-04-30,0.006333490598163855
2013-05-31,0.00010258973153818088
2013-06-30,-0.0022380695339731934
2013-07-31,0.004101855830629677
2013-08-31,-0.009237726690654062
2013-09-30,0.017924850651327266
2013-10-31,0.009812877493191652
2013-11-30,0.002087978284300357
2013-12-31,0.001105758851046979
2014-01-31,-0.021482645741995408
2014-02-28,0.02386669662622154
2014-03-31,0.0007657520091136941
2014-04-30,0.016234256210118925
2014-05-31,-0.000982028344430404
2014-06-30,-0.009531521667078284
2014-07-31,-0.024959531443640243
2014-08-31,-0.00642056780292259
2014-09-30,-0.004404055039303311
2014-10-31,-0.003907624831017
2014-11-30,0.007042585922281104
2014-12-31,0.007952171771472115
2015-01-31,-0.018446952982961586
2015-02-28,-0.011060947359424922
2015-03-31,-0.004301485312817564
2015-04-30,-0.01765270330311381
2015-05-31,-0.005400141225231275
2015-06-30,0.0065385547284436355
2015-07-31,-0.024491897899981144
2015-08-31,0.0065783153601221235
2015-09-30,0.009142709291557017
2015-10-31,0.002047747863426316
2015-11-30,-0.013039260540738243
2015-12-31,-0.01434370443573614
2016-01-31,0.027420595575992315
2016-02-29,0.01210168612399583
2016-03-31,0.005099876943115652
2016-04-30,0.00235657784403965
2016-05-31,-0.011493621203672115
2016-06-30,0.006984324505525006
2016-07-31,0.009615152637906008
2016-08-31,-0.0007345965026045193
2016-09-30,-0.0060033292153686395
2016-10-31,-0.006634490853912955
2016-11-30,0.05640892202530701
2016-12-31,0.010786375810283425
2017-01-31,-0.016684413217151736
2017-02-28,0.02243338765272394
2017-03-31,0.003584368129235775
2017-04-30,0.013525841500455509
2017-05-31,-0.007270872835478925
2017-06-30,-0.002782132030575742
2017-07-31,-0.008226213402670329
